P,L,N,S,G,B,R,K,promote_avg,hand_avg,major_diff_avg,center_diff_avg,edge_atk_diff,castling_diff,sacrifice_diff,first_sacrifice,am_i_sente
-0.13580246913580246,0.037037037037037035,-0.024691358024691357,0.04938271604938271,0.06172839506172839,0.08641975308641975,0.0,-0.06172839506172839,-0.024691358024691357,0.8024691358024693,0.41975308641975306,-0.04938271604938271,0.0,0.0,-0.037037037037037035,-1.0,0.0
0.05369127516778524,0.006711409395973154,0.0,-0.0067114093959731586,-0.026845637583892613,-0.020134228187919462,0.033557046979865765,-0.03355704697986578,0.02684563758389262,-0.7583892617449663,-0.06040268456375839,0.33557046979865773,0.006711409395973154,0.0,0.060402684563758385,-1.0,1.0
0.0,0.009615384615384616,0.0,-0.028846153846153855,-0.019230769230769225,0.057692307692307696,-0.04807692307692307,0.028846153846153848,-0.009615384615384616,-0.1826923076923076,0.25,0.875,0.0,-0.30645161290322576,0.0,1.0,0.0
-0.13483146067415733,0.0,-0.02247191011235955,0.011235955056179775,-0.033707865168539325,0.06741573033707865,0.0898876404494382,0.033707865168539325,0.011235955056179775,1.3258426966292134,0.0,-0.06741573033707865,0.0,-0.3404255319148936,-0.06741573033707865,-1.0,1.0
-0.009615384615384609,-0.019230769230769232,0.009615384615384616,0.028846153846153848,-0.019230769230769232,-0.019230769230769232,0.028846153846153855,0.0,-0.019230769230769232,-0.3173076923076923,-0.09615384615384616,1.2115384615384615,-0.009615384615384616,0.1282051282051282,-0.009615384615384616,-1.0,0.0
0.11538461538461536,0.019230769230769232,-0.019230769230769232,-0.019230769230769232,0.0,-0.057692307692307696,-0.038461538461538464,0.0,0.019230769230769232,-0.2692307692307693,0.0,0.40384615384615385,0.0,0.7,0.07692307692307693,1.0,0.0
0.024390243902439032,0.012195121951219513,0.0,-0.06097560975609756,-0.03658536585365854,0.02439024390243902,-0.012195121951219516,0.04878048780487805,-0.01219512195121951,0.2195121951219512,-0.4146341463414634,0.975609756097561,0.012195121951219513,-0.07407407407407418,-0.02439024390243902,-1.0,1.0
-0.010989010989011005,0.0,0.010989010989010985,0.021978021978021983,0.010989010989010985,0.0,0.03296703296703297,-0.05494505494505495,0.02197802197802198,0.42857142857142855,0.0,1.065934065934066,0.01098901098901099,-0.12068965517241392,0.02197802197802198,1.0,0.0
0.0975609756097561,0.0,-0.012195121951219516,0.024390243902439032,0.012195121951219516,-0.0975609756097561,0.0,-0.024390243902439025,0.0,-0.6707317073170731,0.14634146341463414,0.9634146341463414,0.0,0.0,0.036585365853658534,-1.0,0.0
-0.01801801801801803,0.018018018018018014,-0.02702702702702703,0.018018018018018018,-0.009009009009009007,0.02702702702702703,-0.009009009009009014,0.009009009009009007,0.009009009009009007,0.6846846846846846,0.09009009009009009,1.2972972972972974,-0.009009009009009009,0.6749999999999998,-0.04504504504504504,1.0,0.0
0.045871559633027525,0.0,0.027522935779816515,-0.009174311926605505,-0.009174311926605505,0.06422018348623854,-0.03669724770642202,-0.07339449541284404,0.05504587155963303,-1.0642201834862386,-0.3761467889908257,1.1192660550458715,0.0,0.0,0.05504587155963303,-1.0,0.0
0.011764705882352955,-0.011764705882352941,0.0,0.05882352941176472,0.023529411764705882,-0.03529411764705882,-0.058823529411764705,0.023529411764705882,-0.011764705882352941,-0.24705882352941166,0.011764705882352941,0.6352941176470588,0.0,-0.5249999999999999,0.0,1.0,0.0
-0.011764705882352955,0.0,0.0,-0.058823529411764705,0.0,-0.058823529411764705,0.09411764705882354,0.047058823529411764,-0.03529411764705882,0.7294117647058824,0.08235294117647059,-0.9176470588235294,0.0,0.0,-0.03529411764705882,-1.0,0.0
-0.01801801801801803,0.0,0.00900900900900901,0.0,0.04504504504504505,-0.01801801801801802,0.02702702702702703,-0.036036036036036036,0.018018018018018018,-0.7117117117117118,-0.13513513513513514,0.7927927927927928,0.0,-0.6000000000000001,0.02702702702702702,1.0,0.0
0.05555555555555555,0.0,0.0,-0.027777777777777776,0.018518518518518517,-0.046296296296296294,-0.009259259259259259,0.009259259259259259,-0.027777777777777776,-0.40740740740740744,-0.12962962962962962,-0.08333333333333333,0.009259259259259259,-0.6481481481481484,0.018518518518518517,1.0,0.0
0.014925373134328346,0.0,0.04477611940298507,0.0,0.0,0.014925373134328356,0.02985074626865672,-0.08955223880597014,0.04477611940298507,-0.28358208955223896,-0.3582089552238806,0.014925373134328358,0.0,0.3333333333333333,0.08955223880597014,1.0,1.0
0.05405405405405406,-0.02702702702702703,-0.013513513513513514,-0.02702702702702703,0.013513513513513514,-0.02702702702702703,0.013513513513513514,0.013513513513513514,0.013513513513513514,-0.2837837837837838,0.0,0.7567567567567568,0.0,0.4117647058823528,-0.013513513513513514,-1.0,0.0
-0.11904761904761905,0.0,0.0,-0.011904761904761904,-0.011904761904761904,-0.011904761904761904,0.05952380952380952,0.09523809523809523,-0.011904761904761904,1.1904761904761902,0.10714285714285714,0.8095238095238095,0.0,0.108108108108108,-0.07142857142857142,-1.0,0.0
0.03260869565217392,-0.010869565217391304,-0.010869565217391304,-0.03260869565217391,0.021739130434782608,0.03260869565217392,0.03260869565217391,-0.06521739130434782,0.03260869565217391,-0.44565217391304346,-0.5217391304347826,0.8804347826086957,0.021739130434782608,-0.17857142857142838,0.05434782608695653,1.0,0.0
-0.008403361344537813,-0.016806722689075633,0.025210084033613446,0.0,0.03361344537815126,-0.07563025210084034,0.058823529411764705,-0.008403361344537813,0.0,-0.4285714285714286,0.07563025210084033,0.8235294117647058,0.0,0.04081632653061229,-0.016806722689075633,-1.0,0.0
-0.021978021978021983,0.0,-0.010989010989010988,-0.04395604395604395,0.04395604395604396,-0.010989010989010992,0.05494505494505495,0.0,-0.02197802197802198,-0.5604395604395603,-0.12087912087912088,0.2087912087912088,0.0,0.48979591836734704,-0.010989010989010985,-1.0,0.0
0.09090909090909091,-0.01652892561983471,0.01652892561983471,0.008264462809917356,0.01652892561983471,-0.0743801652892562,-0.049586776859504134,0.01652892561983471,0.0,0.4958677685950412,0.06611570247933884,0.9586776859504132,0.0,-2.1866666666666665,-0.04132231404958678,-1.0,1.0
-0.033333333333333354,0.0,0.011111111111111113,-0.033333333333333326,0.05555555555555555,0.0,0.02222222222222222,-0.02222222222222222,-0.033333333333333326,0.7777777777777777,0.03333333333333333,-0.05555555555555555,0.0,-0.5,-0.06666666666666667,1.0,0.0
-0.009259259259259245,0.0,-0.018518518518518517,0.027777777777777776,0.0,-0.046296296296296294,0.037037037037037035,0.009259259259259259,-0.009259259259259259,0.462962962962963,-0.18518518518518517,0.06481481481481481,0.0,0.5454545454545454,-0.009259259259259259,1.0,0.0
-0.0517241379310345,0.008620689655172414,0.04310344827586207,0.0,-0.008620689655172417,-0.008620689655172417,0.025862068965517244,-0.008620689655172414,0.02586206896551724,-1.353448275862069,0.06896551724137931,0.2413793103448276,0.0,-1.5869565217391304,0.05172413793103449,1.0,0.0
-0.0111111111111111,0.03333333333333333,-0.022222222222222223,0.03333333333333333,0.011111111111111113,-0.011111111111111113,-0.02222222222222222,-0.01111111111111111,-0.011111111111111106,-0.7222222222222223,-0.36666666666666664,1.0777777777777777,0.011111111111111112,0.033333333333333215,0.0,1.0,0.0
-0.07216494845360824,0.0,0.030927835051546386,-0.061855670103092786,0.010309278350515455,0.03092783505154639,0.041237113402061855,0.030927835051546393,-0.030927835051546393,0.31958762886597947,1.1237113402061856,0.979381443298969,0.0,-1.1304347826086956,-0.010309278350515462,-1.0,0.0
0.041666666666666685,0.013888888888888888,0.013888888888888888,-0.04166666666666667,0.013888888888888888,-0.041666666666666664,-0.013888888888888881,0.013888888888888888,-0.013888888888888888,-0.4305555555555556,-0.013888888888888888,0.8888888888888888,0.013888888888888888,-0.38461538461538436,-0.027777777777777776,-1.0,0.0
0.09146341463414633,0.0060975609756097615,0.0060975609756097615,0.01829268292682927,0.01219512195121951,-0.024390243902439025,-0.09146341463414634,-0.01829268292682927,0.036585365853658534,-1.402439024390244,-0.04878048780487805,0.9207317073170732,0.006097560975609756,-0.3448275862068966,0.0548780487804878,-1.0,1.0
0.0,0.0,-0.0136986301369863,0.0,0.0,-0.0547945205479452,0.0684931506849315,0.0136986301369863,0.0136986301369863,0.7808219178082192,0.2876712328767123,0.6575342465753424,0.0,-0.40625,-0.0410958904109589,1.0,0.0
0.06315789473684211,0.0,-0.010526315789473684,-0.04210526315789474,0.0,-0.021052631578947364,0.02105263157894737,0.0,-0.010526315789473682,0.3263157894736842,-0.010526315789473684,0.2,0.0,-0.0888888888888888,0.0,-1.0,0.0
0.08421052631578949,-0.010526315789473684,-0.02105263157894737,0.021052631578947364,-0.010526315789473682,-0.05263157894736842,0.031578947368421054,-0.031578947368421054,0.010526315789473682,0.4631578947368422,-0.16842105263157894,0.5894736842105263,0.0,0.2857142857142857,-0.03157894736842105,-1.0,1.0
0.00884955752212388,0.0,0.008849557522123894,-0.017699115044247787,0.0,0.008849557522123894,0.008849557522123894,-0.008849557522123894,-0.008849557522123894,-0.34513274336283195,0.3805309734513274,0.0,0.0,0.853658536585366,0.008849557522123894,-1.0,0.0
0.10638297872340424,0.0,-0.02127659574468085,-0.021276595744680854,0.0,-0.021276595744680854,0.0,-0.02127659574468085,0.02127659574468085,-0.21276595744680848,0.1276595744680851,0.14893617021276595,0.0,-0.625,0.06382978723404255,1.0,1.0
0.09090909090909091,0.0,0.015151515151515152,-0.030303030303030304,0.0,0.0,0.015151515151515152,-0.09090909090909091,0.045454545454545456,-0.8030303030303031,-0.16666666666666666,0.9090909090909091,0.0,0.0,0.07575757575757576,1.0,0.0
0.053571428571428575,0.0,-0.05357142857142857,0.053571428571428575,0.017857142857142856,0.0,-0.05357142857142856,-0.017857142857142856,0.0,-0.5178571428571429,-0.017857142857142856,0.5,0.0,0.0,-0.03571428571428571,1.0,0.0
0.03278688524590165,-0.02459016393442623,-0.04098360655737705,-0.032786885245901634,-0.016393442622950817,0.032786885245901634,0.02459016393442623,0.02459016393442623,-0.016393442622950824,0.10655737704918034,0.3770491803278688,-0.2786885245901639,0.0,0.19047619047619047,0.0,-1.0,0.0
0.023529411764705882,-0.011764705882352941,0.0,-0.011764705882352941,-0.011764705882352941,0.011764705882352941,0.011764705882352941,0.0,-0.011764705882352941,-0.02352941176470591,0.2235294117647059,0.8588235294117647,-0.011764705882352941,-0.05555555555555558,0.0,1.0,0.0
0.009009009009009,-0.02702702702702703,0.0,0.0,0.00900900900900901,0.1081081081081081,-0.03603603603603603,-0.05405405405405406,0.018018018018018014,0.9459459459459459,0.6126126126126126,0.3963963963963964,0.009009009009009009,-0.4411764705882353,0.009009009009009007,1.0,0.0
0.020618556701030938,0.0,0.05154639175257732,-0.07216494845360824,-0.03092783505154639,0.030927835051546393,0.030927835051546393,-0.020618556701030927,0.04123711340206185,-0.865979381443299,0.2268041237113402,0.8247422680412371,0.0,0.1071428571428572,0.08247422680412371,1.0,0.0
0.03614457831325302,-0.012048192771084338,-0.048192771084337345,0.0,-0.012048192771084335,0.03614457831325301,0.012048192771084335,0.0,0.024096385542168676,-0.7831325301204819,0.46987951807228917,1.2048192771084338,0.0,-0.3421052631578947,0.03614457831325302,1.0,0.0
0.04166666666666666,0.0,0.013888888888888888,0.013888888888888881,-0.013888888888888895,-0.08333333333333334,0.041666666666666664,-0.013888888888888888,0.013888888888888888,-0.5416666666666667,0.0,0.9722222222222222,0.0,-0.5217391304347826,0.027777777777777776,1.0,1.0
-0.08433734939759036,-0.012048192771084338,-0.012048192771084338,0.060240963855421686,0.02409638554216867,0.03614457831325302,0.03614457831325301,-0.036144578313253004,0.012048192771084338,0.07228915662650603,-0.07228915662650602,1.0240963855421688,0.012048192771084338,0.15151515151515138,0.060240963855421686,1.0,0.0
-0.078125,0.03125,-0.03125,0.0,0.0,0.03125,0.015625,0.03125,-0.015625,-0.4375,-0.0625,0.171875,0.0,0.5,0.03125,1.0,0.0
0.026086956521739132,0.017391304347826087,0.02608695652173913,0.008695652173913035,0.008695652173913042,-0.11304347826086956,0.04347826086956522,-0.008695652173913042,0.008695652173913045,0.12173913043478257,-0.008695652173913044,0.9478260869565217,0.0,0.01538461538461533,0.008695652173913045,-1.0,1.0
0.07964601769911506,0.017699115044247787,0.008849557522123894,0.0,-0.008849557522123894,-0.07964601769911504,0.017699115044247787,-0.02654867256637168,0.0,-0.21238938053097334,0.07079646017699115,0.7699115044247787,-0.008849557522123894,0.6666666666666667,0.017699115044247787,-1.0,1.0
0.04132231404958678,-0.024793388429752067,-0.01652892561983471,-0.008264462809917356,0.01652892561983471,-0.05785123966942149,0.04132231404958678,0.01652892561983471,-0.024793388429752067,0.2975206611570249,-0.008264462809917356,0.8181818181818182,-0.03305785123966942,0.0,-0.0743801652892562,1.0,0.0
-0.006451612903225795,0.0,0.006451612903225806,-0.006451612903225809,0.03870967741935484,-0.03870967741935484,0.04516129032258064,-0.03225806451612903,-0.006451612903225806,0.23225806451612896,-0.3419354838709677,1.0516129032258064,0.0,0.03174603174603163,0.0,-1.0,0.0
0.009259259259259245,-0.018518518518518517,-0.018518518518518517,0.027777777777777776,-0.009259259259259259,-0.08333333333333333,0.06481481481481481,0.027777777777777776,-0.009259259259259259,0.6481481481481483,0.08333333333333333,0.9351851851851852,0.0,-0.32432432432432434,0.0,-1.0,0.0
0.043956043956043966,0.01098901098901099,0.010989010989010988,0.04395604395604396,-0.021978021978021976,-0.010989010989010992,-0.07692307692307693,0.010989010989010988,-0.010989010989010988,-0.6043956043956045,0.02197802197802198,0.978021978021978,0.0,0.6206896551724137,0.03296703296703296,1.0,1.0
0.012048192771084348,0.0,0.03614457831325301,0.0,-0.024096385542168676,0.0,-0.012048192771084335,0.0,0.03614457831325301,-0.012048192771084376,0.012048192771084338,0.6385542168674698,0.0,0.3684210526315789,0.060240963855421686,1.0,0.0
0.05102040816326531,0.0,-0.020408163265306124,0.0,-0.030612244897959183,-0.020408163265306117,-0.010204081632653062,0.030612244897959186,-0.030612244897959183,-0.09183673469387754,0.01020408163265306,0.4387755102040816,-0.01020408163265306,0.7999999999999998,-0.020408163265306124,1.0,0.0
-0.03409090909090909,0.0,0.03409090909090909,0.05681818181818182,0.0,-0.04545454545454546,0.0,-0.01136363636363636,-0.011363636363636367,-0.011363636363636354,0.10227272727272728,1.0340909090909092,-0.011363636363636364,-0.3214285714285716,0.0,1.0,0.0
-0.16666666666666669,-0.013888888888888888,0.05555555555555555,-0.013888888888888895,0.041666666666666664,0.06944444444444445,0.013888888888888888,0.013888888888888888,-0.013888888888888888,-0.1527777777777778,0.05555555555555555,1.1666666666666667,0.0,-0.125,0.013888888888888888,1.0,0.0
0.010638297872340441,0.0,-0.042553191489361694,-0.053191489361702135,0.031914893617021274,0.031914893617021274,0.021276595744680854,0.0,-0.010638297872340427,0.6063829787234042,0.09574468085106383,0.6063829787234043,0.0,0.0,-0.02127659574468085,1.0,0.0
0.05,-0.06666666666666667,0.0,0.016666666666666677,0.03333333333333333,-0.033333333333333326,-0.03333333333333333,0.033333333333333326,-0.016666666666666663,-0.6666666666666667,-0.5,0.03333333333333333,0.0,-0.20833333333333337,0.03333333333333334,1.0,0.0
